Title,rKTsNumber,Title with diacritics,Author name (not needed for works with rKTs ID),Author RID (idem),BDRC Topic ID (idem),URL,Hyperlink-ID,Input by,Based on,Version Notes (if any)
"Santideva: Siksasamuccaya, 10",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss10u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._10
"Santideva: Siksasamuccaya, 11",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss11u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._11
"Santideva: Siksasamuccaya, 12",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss12u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._12
"Santideva: Siksasamuccaya, 13",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss13u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._13
"Santideva: Siksasamuccaya, 14",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss14u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._14
"Santideva: Siksasamuccaya, 15",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss15u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._15
"Santideva: Siksasamuccaya, 16",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss16u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._16
"Santideva: Siksasamuccaya, 17",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss17u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._17
"Santideva: Siksasamuccaya, 18",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss18u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._18
"Santideva: Siksasamuccaya, 19",T3281,Śikṣāsamuccaya,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/sanss19u.htm,#SantSs,Jens Braarvig (Oslo) Converted by Richard Mahoney,<not_specified>,Par._19
Siksasamuccayakarika,T3280,Śikṣāsamuccayakārikā,Śāntideva,P6161,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa014_u.htm,#DSBC_Sa014,members of the Sanskrit Buddhist Input Project,<not_specified>,DSBC_Sa014
Sunyasamadhipada: Tattvajnanasamsiddhi,T259,Tatvajñānasaṃsiddhi,Śūnyasamādhipada,,,gretil/1_sanskr/6_sastra/3_phil/buddh/sunytjsu.htm,#SunyTattva,members of the Sanskrit Buddhist Input Project,"the edition by Janardan Pandey: Tattvajñanasamsiddhih, with Marmakalikapanjika of Viryasrimitra. Sarnath, Varanasi : Rare Buddhist Texts Research Unit, 2000 (Rare Buddhist Text Series, 23)",
Tarkabhasa,T3599,Tarkabhāṣā,Mokṣākaragupta,P0ER0034,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa072_u.htm,#DSBC_Sa072,members of the Sanskrit Buddhist Input Project,"the edition by  Losang Norbu Shastri: Tarkabhāṣā. Sarnath : Central Institute of Higher Tibetan Studies, 2004, 1-76.",
Tarkarahasya,,Tarkarahasya,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/tarkrsau.htm,#Tarkrah,Helmut Krasser,"the ed. by Paramanandan Shastri, Patna 1979 (Tibetan Sanskrit Work Series, 20)",
Pratyaksalaksana text of Tarkarahasya,,Pratyakṣalakṣaṇa Tarkarahasya,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/tarkrplu.htm,#TarkrPl,"Helmut Krasser, Wien","the edition by YAITA, Hideomi: Tarkarahasya kenyū (I).  Journal of Naritasan Institute for Buddhist Studies No. 12 (1988), 82-98.",
Tarkasastra,,Tarkaśāstra,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa069_u.htm,#DSBC_Sa069,members of the Sanskrit Buddhist Input Project,"the edition by G. Tucci: Pre-Diṅnāga Buddhist texts on Logic from Chinese Sources. Baroda 1929 (Gaekwad's Oriental Series, 49). Reprint:  Nepal: Pilgrims Book House, 1998, 1-40. (Reconstructed Text)",
Tattvaratnavaloka,T752,Tattvaratnāvaloka [Tattvaratnāloka],Vāgīśvarakīrti,P8946,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa017_u.htm,#DSBC_Sa017,members of the Sanskrit Buddhist Input Project,"the ed. by Janardan Pandey: Tattvaratnavaloka.  Sarnath : Central Institute of High Tibetan Studies (CIHTS), 1997.",
Upayahrdaya,,Upāyahṛdaya,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa070_u.htm,#DSBC_Sa070,members of the Sanskrit Buddhist Input Project,"the edition by G. Tucci: Pre-Diṅnāga Buddhist texts on Logic from Chinese Sources. Baroda 1929 (Gaekwad's Oriental Series, 49). reprint:  Nepal: Pilgrims Book House, 1998, 1-40. (Reconstructed Text)",
Vararuci: Satagatha,T3666,Śatagāthā,Vararuci,P0RK184,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa060_u.htm,#DSBC_Sa060,members of the Sanskrit Buddhist Input Project,"the edition by Losang Norbu Shastri: Śatagāthā. Sarnath : Central Institute of Higher Tibetan Studies, 2001, pp. 59-158.",
Vasubandhu: Abhidharmakosabhasya,T3428,Abhidharmakośabhāṣya,Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/vakobhau.htm,#Abhidhkbha,<not_specified>,"the editions of: (1) P. Pradhan (ed.), Abhidharmakośabhāṣyam of Vasubandhu. (rev. 2nd ed.) Patna: K.P. Jayaswal Research Center, 1975. (2) Dwarikadas Shastri, Swami (ed.), Abhidharmakosa & Bhasya of Acarya Vasubandhu with Sphutartha Commentary of Acarya Yasomittra. (2 vols.) Varanasi: Bauddha Bharati, 1998.",
Vasubandhu: Abhidharmakosa (Karikas),T3427,Abhidharmakośakārikā,Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/vakobhku.htm,#AbhidhkK,members of the Sanskrit Buddhist Input Project,<not_specified>,
Vasubandhu: Bodhicittotpadasutrasastra,,Bodhicittotpādasūtraśāstra,Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/vasbocpu.htm,#VasBodhicit,members of the Sanskrit Buddhist Input Project,the ed. by Bhadanta Shantibhiksu: Bodhicittotpāda Sūtra śāstra (1949; details of edition unknown),Modern translation from Chinese no extant Sanskrit ms.
Vasubandhu: Madhyantavibhagakarikabhasya,T3366,Madhyāntavibhāgabhāṣya [Madhyāntavibhāgakārikābhāṣya],Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/vmvkbh_u.htm,#VasMadhyvbh,Klaus Wille (Göttingen),"the edition by Gadjin M. Nagao: Madhyāntavibhāga-bhāṣya, Tokyo 1964.",
Vasubandhu: Pancaskandhaprakarana,T3211,Pañcaskandhaprakaraṇa,Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa065_u.htm,#DSBC_Sa065,members of the Sanskrit Buddhist Input Project,"the edition by Shantibhiksu Shastri: Pañcaskandhaprakaraṇam. In: Journal of Sampurnanda Sanskrit University, 1955.",
Vasubandhu: Trimsikavijnaptikarika,T3394,Triṃśikāvijñaptikārikā [Triṃśikākārikā],Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa018_u.htm,#DSBC_Sa018,members of the Sanskrit Buddhist Input Project,<not_specified>,
"Vasubandhu: Trimsikavijnaptikarika, with Sthiramati's Trimsikavijnaptibhasya",T3402,Triṃśikāvijñaptikārikā & Triṃśikāvijñaptibhāṣya [Triṃśikābhāṣya],Sthiramati,P4CZ16794,,gretil/1_sanskr/6_sastra/3_phil/buddh/sthtvbhu.htm,#SthirTrvbh,Takamichi Fukita and Klaus Wille,"the edition by Hartmut Buescher: Sthiramati's Triṃśikāvijñaptibhāṣya, Critical Editions of the Sanskrit Text and its Tibetan Translation, Wien 2007 (Österreichische Akademie der Wissenschaften, Phil.-hist. Kl., Sitzungsberichte, 786; Beitrḥge zur Kultur- und Geistesgeschichte Asiens, 57).",
Vasubandhu: Trisvabhavanirdesa,T3397,Trisvabhāvanirdeśa,Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa019_u.htm,#DSBC_Sa019,members of the Sanskrit Buddhist Input Project,"the ed. by Stephen Anacker: Trisvabhavanirdesh. Delhi: Motilal Banarsidass, 1986.",
Vasubandhu: Vimsatika vijnaptimatratasiddhi,T3396,"Viṃśatikā vijñaptimātratāsiddhi [Viṃśatikākārikā, Viṃśikāvṛtti]]",Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/vasvvmsu.htm,#VasVimsvij,Takamichi Fukita,"the edition by S. Lévi: Vijñaptimātratāsiddhi ḥ Deux traités de Vasubandhu: Viṃśatikā (La Vingtaine) accompagnée d'une explication en prose et Triṃśikā (La trentaine) avec le commentaire de Sthiramati, Paris 1925,","Note Ratnākaraśānti's different work of the same title, vijñaptimātratāsiddhi T3594."
Vidyakarasanti: Tarkasopana,,Tarkasopāna,Vidyākaraśānti,P0ER0033,,gretil/1_sanskr/6_sastra/3_phil/buddh/vtrksopu.htm,#VdyTarkasop,Klaus Wille (Göttingen),"the edition by Giuseppe Tucci in: Minor Buddhist Texts, Part I. Roma 1956 (Serie Orientale Roma, 9), pp. 275-310.",
"Vimalamitra(?): Abhidharmadipa, with auto(?)-commentary Vibhasaprabhavrtti",,Vibhāṣāprabhāvṛtti,Vimalamitra,P5011,commentary on (next),gretil/1_sanskr/6_sastra/3_phil/buddh/vabhdicu.htm,#VimAbhdip,members of the Sanskrit Buddhist Input Project,"the edition by P.S. Jaini. Abhidharmadīpa with Vibhāṣāprabhāvṛtti, Patna 1959 (Tibetan Sanskrit Works Series, 4).",
"Vimalamitra(?): Abhidharmadipa, Karikas only!",,Abhidharmadipakārikā,Vimalamitra,P5011,,gretil/1_sanskr/6_sastra/3_phil/buddh/vabhdiku.htm,#VimAbhdipKx,members of the Sanskrit Buddhist Input Project,"the edition by P.S. Jaini: Abhidharmadīpa with Vibhāṣāprabhāvṛtti, Patna 1959 (Tibetan Sanskrit Works Series, 4).",
"Vimalamitra(?): Abhidharmadipa, Karikas: 1-383 only!",,Abhidharmadipakārikā,Vimalamitra,P5011,,gretil/1_sanskr/6_sastra/3_phil/buddh/vabhdilu.htm,#VimAbhdipK2,members of the Sanskrit Buddhist Input Project,"the edition by P.S. Jaini: Abhidharmadīpa with Vibhāṣāprabhāvṛtti, Patna 1959 (Tibetan Sanskrit Works Series, 4).",
Vimsatikakarika,T3396,Viṃśatikākārikā [Viṃśikāvṛtti],Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa023_u.htm,#DSBC_Sa023,members of the Sanskrit Buddhist Input Project,"the ed. by Ramshankar Tripathi: Vijnaptimatratasiddhi prakarana dvayam. Varanasi : Sampurnananda Sanskrit University, 1992.",
Vimsikavrtti,T3595,Viṃśikāvṛtti [Viṃśatikākārikā],Vasubandhu,P6119,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa022_u.htm,#DSBC_Sa022,members of the Sanskrit Buddhist Input Project,<not_specified>,
Vinitadeva: Samtanantarasiddhitika,T3574,Santānāntarasiddhiṭīkā,Vinītadeva,P0RK1701,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa061_u.htm,#DSBC_Sa061,members of the Sanskrit Buddhist Input Project,"the edition by J.S. Negi: Santānāntarasiddhi kārikā ṭīkā. Sarnath: Central Institute of Higher Tibetan Studies, 1997, 1-30.",
Yasomitra: Sphutartha Abhidharmakosavyakhya,T3430,Sphuṭārthā Abhidharmakośavyākhyā,Yaśomitra,P4CZ15477,,gretil/1_sanskr/6_sastra/3_phil/buddh/yabhkvyu.htm,#YasSphut,"Seishi Karashima, Proofread by Siglinde Dietz (pp. 1-440) and Klaus Wille (pp. 441-723)","the edition by Unrai Wogihara: Sphuṭārthā Abhidharmakośavyākhyā by Yaśomitra, Tokyo 1932-1936.",
"Vinaya-Pitaka, Suttavibhanga 1, text in PTS layout",,Vinayapiṭaka Suttavibhaṅga,,,,gretil/2_pali/1_tipit/1_vin/vin3s1ou.htm,#Paraj,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg: The Vinaya Piṭakam, Vol. III: The Suttavibhaṅga, First Part (Pârâjika, Saṃghâdisesa, Aniyata, Nissaggiya), London : Pali Text Society 1881 (Reprinted 1964, 1984, 1993)","Text in original PTS layout, with notes"
"Vinaya-Pitaka, Suttavibhanga 1, floating text",,Vinayapiṭaka Suttavibhaṅga,,,,gretil/2_pali/1_tipit/1_vin/vin3s1pu.htm,#Paraj,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg: The Vinaya Piṭakam, Vol. III: The Suttavibhaṅga, First Part (Pârâjika, Saṃghâdisesa, Aniyata, Nissaggiya), London : Pali Text Society 1881 (Reprinted 1964, 1984, 1993)","Plain floating text, without notes"
Parajika,,Vinayapiṭaka Pārājika,,,,gretil/2_pali/1_tipit/1_vin/paraji_u.htm,#Paraj,the Sri Lanka Tripitaka Project,<not_specified>,
"Vinaya-Pitaka, Suttavibhanga 2, PTS layout, with notes",,Vinayapiṭaka Suttavibhaṅga,,,,gretil/2_pali/1_tipit/1_vin/vin4s2ou.htm,#Pacit,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg: The Vinaya Piṭakam, Vol. IV: The Suttavibhaṅga, Second Part (End of the Mahâvibhaṅga; Bhikkhunîvibhaṅga). London : Pali Text Society 1882 (reprinted 1964, 1984, 1993).","Text in original PTS layout, with notes"
"Vinaya-Pitaka, Suttavibhanga 2, floating text",,Vinayapiṭaka Suttavibhaṅga,,,,gretil/2_pali/1_tipit/1_vin/vin4s2pu.htm,#Pacit,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg: The Vinaya Piṭakam, Vol. IV: The Suttavibhaṅga, Second Part (End of the Mahâvibhaṅga; Bhikkhunîvibhaṅga). London : Pali Text Society 1882 (reprinted 1964, 1984, 1993).","Plain floating text, without notes"
Pacittiya,,Vinayapiṭaka Pācittiya,,,,gretil/2_pali/1_tipit/1_vin/pacitt_u.htm,#Pacit,the Sri Lanka Tripitaka Project,<not_specified>,
"Vinaya-Pitaka, Vol. 1: Mahavagga, in PTS layout",,Vinayapiṭaka Mahāvagga,,,,gretil/2_pali/1_tipit/1_vin/vin1maou.htm,#Mahavag,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg, London : Pali Text Society 1879 (Reprinted 1929, 1964, 1997)",Text in original PTS layout
"Vinaya-Pitaka, Vol. 1: Mahavagga, plain floating text",,Vinayapiṭaka Mahāvagga,,,,gretil/2_pali/1_tipit/1_vin/vin1mapu.htm,#Mahavag,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg, London : Pali Text Society 1879 (Reprinted 1929, 1964, 1997)",Plain floating text
Mahavagga,,Vinayapiṭaka Mahāvagga,,,,gretil/2_pali/1_tipit/1_vin/mahavg_u.htm,#Mahavag,the Sri Lanka Tripitaka Project,<not_specified>,
"Vinaya-Pitaka, Vol. 2: Cullavagga",,Vinayapiṭaka Cullavagga,,,,gretil/2_pali/1_tipit/1_vin/vin2cuou.htm,#Cullav,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg, London : Pali Text Society 1880 (Reprinted 1930, 1964, 1977, 1995)",Text in original PTS layout
"Vinaya-Pitaka, Vol. 2: Cullavagga, plain text",,Vinayapiṭaka Cullavagga,,,,gretil/2_pali/1_tipit/1_vin/vin2cupu.htm,#Cullav,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg, London : Pali Text Society 1880 (Reprinted 1930, 1964, 1977, 1995)",Plain floating text
Cullavaga,,Vinayapiṭaka Cullavagga,,,,gretil/2_pali/1_tipit/1_vin/cullav_u.htm,#Cullav,the Sri Lanka Tripitaka Project,<not_specified>,cullava_u.htm
"Vinaya-Pitaka, Parivara, PTS layout",,Vinayapiṭaka Parivāra,,,,gretil/2_pali/1_tipit/1_vin/vin5paou.htm,#Pariva,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg: The Vinaya Piṭakam, Vol. V: The Parivâra, London : Pali Text Society 1883 (Reprinted 1964, 1982)","Text in original PTS layout, with notes"
"Vinaya-Pitaka, Parivara, plain text version",,Vinayapiṭaka Parivāra,,,,gretil/2_pali/1_tipit/1_vin/vin5papu.htm,#Pariva,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by Hermann Oldenberg: The Vinaya Piṭakam, Vol. V: The Parivâra, London : Pali Text Society 1883 (Reprinted 1964, 1982)","Plain floating text, without notes"
Parivara,,Vinayapiṭaka Parivāra,,,,gretil/2_pali/1_tipit/1_vin/pariva_u.htm,#Pariva,the Sri Lanka Tripitaka Project,<not_specified>,
"Digha-Nikaya 1, annotated version",,Dīgha-Nikāya Sīlakkhandavagga,,,,gretil/2_pali/1_tipit/2_sut/1_digh/dighn1ou.htm,#Digh,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by T.W. Rhys Davids and J.E. Carpenter, London : Pali Text Society 1890","Text in original PTS layout, with notes"
"Digha-Nikaya 1, plain text version",,Dīgha-Nikāya Sīlakkhandavagga,,,,gretil/2_pali/1_tipit/2_sut/1_digh/dighn1pu.htm,#Digh,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by T.W. Rhys Davids and J.E. Carpenter, London : Pali Text Society 1890","Plain floating text, without notes"
"Digha-Nikaya 2, annotated version",,Dīgha-Nikāya Mahāvagga,,,,gretil/2_pali/1_tipit/2_sut/1_digh/dighn2ou.htm,#Digh,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by T.W. Rhys Davids and J.E. Carpenter, London : Pali Text Society 1903.","Text in original PTS layout, with notes"
"Digha-Nikaya 2, plain text version",,Dīgha-Nikāya Mahāvagga,,,,gretil/2_pali/1_tipit/2_sut/1_digh/dighn2pu.htm,#Digh,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by T.W. Rhys Davids and J.E. Carpenter, London : Pali Text Society 1903.","Plain floating text, without notes"
"Digha-Nikaya 3, annotated text",,Dīgha-Nikāya Pāṭikavagga,,,,gretil/2_pali/1_tipit/2_sut/1_digh/dighn3ou.htm,#Digh,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by T.W. Rhys Davids and J.E. Carpenter, London : Pali Text Society 1911.","Text in original PTS layout, with notes"
"Digha-Nikaya 3, plain text",,Dīgha-Nikāya Pāṭikavagga,,,,gretil/2_pali/1_tipit/2_sut/1_digh/dighn3pu.htm,#Digh,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by T.W. Rhys Davids and J.E. Carpenter, London : Pali Text Society 1911.","Plain floating text, without notes"
Dighanikaya 2,,Dīgha-Nikāya Mahāvagga,,,,gretil/2_pali/1_tipit/2_sut/1_digh/dighan1u.htm,#Digh,the Sri Lanka Tripitaka Project,<not_specified>,Silakkhandavagga (Suttantas 1-13)
Dighanikaya 3,,Dīgha-Nikāya Pāṭikavagga,,,,gretil/2_pali/1_tipit/2_sut/1_digh/dighan2u.htm,#Digh,the Sri Lanka Tripitaka Project,<not_specified>,Mahavagga (Suttantas 14-23)
Dighanikaya 1,,Dīgha-Nikāya Sīlakkhandavagga,,,,gretil/2_pali/1_tipit/2_sut/1_digh/dighan3u.htm,#Digh,the Sri Lanka Tripitaka Project,<not_specified>,Patikavagga (Suttantas 24-34)
"Majjhima-Nikaya, Vol 1, Suttantas 1-76",,Majjhima-Nikāya ,,,,gretil/2_pali/1_tipit/2_sut/2_majjh/majjn1ou.htm,#Majjhim,"the Dhammakaya Foundation, Thailand, 1989-1996","Vol. I, ed. by V. Trenckner, London : Pali Text Society 1888 (Reprinted 1948, 1964, 1979)",Text in original PTS layout
"Majjhima-Nikaya, Suttantas 1-76, plain text version",,Majjhima-Nikāya ,,,,gretil/2_pali/1_tipit/2_sut/2_majjh/majjn1pu.htm,#Majjhim,"the Dhammakaya Foundation, Thailand, 1989-1996","Vol. I, ed. by V. Trenckner, London : Pali Text Society 1888 (Reprinted 1948, 1964, 1979)","Plain floating text, without notes"
"Majjhima-Nikaya 2, Suttantas 77-106, annotated version",,Majjhima-Nikāya ,,,,gretil/2_pali/1_tipit/2_sut/2_majjh/majjn2ou.htm,#Majjhim,"the Dhammakaya Foundation, Thailand, 1989-1996","Vol. II, ed. by Robert Chalmers, London : Pali Text Society 1896 (Reprinted 1951, 1960, 1977)","Text in original PTS layout, with notes"
"Majjhima-Nikaya 2, Suttantas 77-106, plain text version",,Majjhima-Nikāya ,,,,gretil/2_pali/1_tipit/2_sut/2_majjh/majjn2pu.htm,#Majjhim,"the Dhammakaya Foundation, Thailand, 1989-1996","Vol. II, ed. by Robert Chalmers, London : Pali Text Society 1896 (Reprinted 1951, 1960, 1977)","Plain floating text, without notes"
"Majjhima-Nikaya 3, Suttantas 107-152, annotated version",,Majjhima-Nikāya ,,,,gretil/2_pali/1_tipit/2_sut/2_majjh/majjn3ou.htm,#Majjhim,"the Dhammakaya Foundation, Thailand, 1989-1996","Vol. III, ed. by R. Chalmers, London : Pali Text Society 1899 (Reprinted 1951, 1977)","Text in original PTS layout, with notes"
"Majjhima-Nikaya 3, Suttantas 107-152",,Majjhima-Nikāya ,,,,gretil/2_pali/1_tipit/2_sut/2_majjh/majjn3pu.htm,#Majjhim,"the Dhammakaya Foundation, Thailand, 1989-1996","Vol. III, ed. by R. Chalmers, London : Pali Text Society 1899 (Reprinted 1951, 1977)","Plain floating text, without notes"
Mijjhimanikaya 2,,Majjhima-Nikāya ,,,,gretil/2_pali/1_tipit/2_sut/2_majjh/majjhi1u.htm,#Majjhim,the Sri Lanka Tripitaka Project,<not_specified>,"MN, pt. 1: Suttantas 1-76"
Majjhimanikaya 3,,Majjhima-Nikāya ,,,,gretil/2_pali/1_tipit/2_sut/2_majjh/majjhi2u.htm,#Majjhim,the Sri Lanka Tripitaka Project,<not_specified>,"MN, pt. 2: Suttantas 77-106"
Dighanikaya 3,,Dīgha-Nikāya Pāṭikavagga,,,,gretil/2_pali/1_tipit/2_sut/2_majjh/majjhi3u.htm,#Majjhim,the Sri Lanka Tripitaka Project,<not_specified>,"MN, pt. 3: Suttantas 107-152"
"Samyutta-Nikaya 1, annotated version",,Saṃyutta-Nikāya Sagāthavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyu1ou.htm,#Samyutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by L. Feer, London : Pali Text Society 1884. (PTS Text Series, 93).","Text in original PTS layout, with notes"
"Samyutta-Nikaya 1, plain text version",,Saṃyutta-Nikāya Sagāthavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyu1pu.htm,#Samyutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by L. Feer, London : Pali Text Society 1884 (PTS Text Series, 93).","Plain floating text, without notes"
"Samyutta-Nikaya 2, annotated version",,Saṃyutta-Nikāya Nidānavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyu2ou.htm,#Samyutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by L. Feer, London : Pali Text Society 1888 (PTS Text Series, 94).","Text in original PTS layout, with notes"
"Samyutta-Nikaya 2, plain text version",,Saṃyutta-Nikāya Nidānavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyu2pu.htm,#Samyutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by L. Feer, London : Pali Text Society 1888.","Plain floating text, without notes"
"Samyutta-Nikaya 3, Khandavagga",,Saṃyutta-Nikāya Khandavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyu3ou.htm,#Samyutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by L. Feer, London : Pali Text Society 1890","Text in original PTS layout, with notes"
"Samyutta-Nikaya 3, plain text version",,Saṃyutta-Nikāya Khandavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyu3pu.htm,#Samyutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by L. Feer, London : Pali Text Society 1890 (PTS Text Series, 94).","Plain floating text, without notes"
Samyutta-Nikaya 4,,Saṃyutta-Nikāya Saḷāyatanavagga,,,,gretil/2_pali/1_tipit/2_sut/3_samyu/samyu4ou.htm,#Samyutt,"the Dhammakaya Foundation, Thailand, 1989-1996","the edition by L. Feer, London : Pali Text Society 1894","Text in original PTS layout, with notes"
